time,city,region,latitude,longitude,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,daylight_duration,precipitation_hours,isa,isa_scaled,is_harmattan,is_dry_season,is_stagnant,is_no_rain,pm25_proxy,month,year
2020-04-27,Abong-Mbang,Est,3.98,13.17,22.9,26.7,20.6,3.8,3.8,8.6,24.1,241,8.63,1.81,26257.25,44091.21,7,0.07209302325581395,0.523694602896007,0,0,0,0,14.707651552743714,4,2020
2020-04-28,Abong-Mbang,Est,3.98,13.17,23.7,30.4,19.9,2.2,2.2,7.6,23.8,210,15.73,3.28,39717.69,44102.93,3,0.10673684210526314,0.7753525322740814,0,0,0,0,19.242802772226213,4,2020
2020-04-29,Abong-Mbang,Est,3.98,13.17,25.4,31.7,20.4,0.5,0.5,9.1,23.4,193,21.8,4.43,39600.0,44114.58,2,0.12214285714285712,0.8872641509433962,0,0,0,0,22.17105181968896,4,2020
2020-04-30,Abong-Mbang,Est,3.98,13.17,25.6,32.2,20.9,0.4,0.4,11.5,25.9,239,21.37,4.66,39929.9,44126.15,3,0.10184347826086958,0.7398063986874489,0,0,0,0,20.4289889181406,4,2020
2020-05-01,Abong-Mbang,Est,3.98,13.17,24.8,31.1,20.4,3.6,3.6,9.1,27.0,234,21.38,4.45,39821.07,44137.62,4,0.07806593406593407,0.5670827285921626,0,0,0,0,18.088411153147792,5,2020
2020-05-02,Abong-Mbang,Est,3.98,13.17,23.8,29.0,20.9,5.0,5.0,7.1,21.2,270,14.71,3.2,32355.37,44148.99,5,0.07042253521126761,0.5115599255912836,0,0,0,0,15.942451324668625,5,2020
2020-05-03,Abong-Mbang,Est,3.98,13.17,24.2,30.1,20.1,6.5,6.5,10.2,23.4,218,19.97,5.1,39710.09,44160.25,8,0.03465686274509805,0.25175268220495756,0,0,0,0,14.00306565926284,5,2020
2020-05-04,Abong-Mbang,Est,3.98,13.17,23.8,28.8,21.0,3.2,3.2,7.6,22.0,287,17.17,3.45,39818.36,44171.38,11,0.0894736842105263,0.6499503475670307,0,0,0,0,18.008680321431985,5,2020
2020-05-05,Abong-Mbang,Est,3.98,13.17,24.8,31.6,20.8,5.9,5.9,9.0,29.2,153,18.36,3.89,34102.39,44182.38,10,0.05284444444444444,0.38387002096436057,0,0,0,0,15.35656326412463,5,2020
2020-05-06,Abong-Mbang,Est,3.98,13.17,24.1,28.9,21.2,3.2,3.2,11.2,28.8,182,16.43,3.37,39099.36,44193.23,9,0.06071428571428571,0.4410377358490566,0,0,0,0,15.469064545669852,5,2020
2020-05-07,Abong-Mbang,Est,3.98,13.17,23.7,28.7,20.5,10.8,10.8,8.8,24.8,264,18.99,3.81,22479.96,44203.92,9,0.0,0.0,0,0,0,0,10.503818410041841,5,2020
2020-05-08,Abong-Mbang,Est,3.98,13.17,22.2,25.4,20.2,5.3,5.3,6.5,20.5,202,12.71,2.48,18711.69,44214.45,12,0.07230769230769231,0.5252539912917272,0,0,0,0,15.224724882948426,5,2020
2020-05-09,Abong-Mbang,Est,3.98,13.17,23.5,29.1,19.6,0.6,0.6,5.9,18.4,234,20.48,4.1,38919.14,44224.79,1,0.15932203389830507,1.1573393028461785,0,0,0,0,24.5969251906395,5,2020
2020-05-10,Abong-Mbang,Est,3.98,13.17,24.2,29.9,20.8,0.8,0.8,8.8,22.3,192,14.51,3.3,19883.21,44234.94,6,0.10454545454545455,0.759433962264151,0,0,0,0,19.02081424173048,5,2020
2020-05-11,Abong-Mbang,Est,3.98,13.17,23.6,28.8,20.9,5.3,5.3,7.6,27.0,242,16.24,3.25,16211.71,44244.88,14,0.061842105263157886,0.44923038728897713,0,0,0,0,15.371957116086971,5,2020
2020-05-12,Abong-Mbang,Est,3.98,13.17,23.8,29.5,20.8,11.3,11.3,8.2,24.8,236,18.9,3.67,13990.87,44254.61,9,0.0,0.0,0,0,0,0,10.500661924686192,5,2020
2020-05-13,Abong-Mbang,Est,3.98,13.17,23.9,28.4,21.0,0.1,0.1,8.9,22.7,281,17.44,3.48,2427.16,44264.12,1,0.11123595505617977,0.8080347678609285,0,0,0,0,19.980562821025703,5,2020
2020-05-14,Abong-Mbang,Est,3.98,13.17,24.5,30.6,20.3,0.5,0.5,8.4,29.2,158,19.8,5.1,39815.63,44273.49,2,0.11988095238095238,0.8708333333333333,0,0,0,0,21.49642677824267,5,2020
2020-05-15,Abong-Mbang,Est,3.98,13.17,24.7,31.2,20.9,2.2,2.2,7.2,22.7,212,21.43,4.4,36199.86,44282.73,6,0.12133333333333332,0.8813836477987421,0,0,0,0,21.830553564379883,5,2020
2020-05-16,Abong-Mbang,Est,3.98,13.17,24.0,29.5,20.8,9.5,9.5,6.5,28.8,183,18.55,3.72,28333.17,44291.82,11,0.0076923076923077,0.05587808417997103,0,0,0,0,11.185479269573877,5,2020
2020-05-17,Abong-Mbang,Est,3.98,13.17,24.8,30.5,21.2,3.8,3.8,8.1,24.1,256,19.87,4.8,39600.0,44300.77,6,0.08037037037037038,0.5838225017470302,0,0,0,0,18.110840732261433,5,2020
2020-05-18,Abong-Mbang,Est,3.98,13.17,23.8,29.8,20.9,4.7,4.7,8.4,22.7,252,17.45,3.51,33348.36,44309.56,10,0.0630952380952381,0.45833333333333337,0,0,0,0,15.759851882845188,5,2020
2020-05-19,Abong-Mbang,Est,3.98,13.17,23.5,27.9,20.3,2.7,2.7,10.2,24.1,268,12.13,2.53,34817.21,44318.18,3,0.0715686274509804,0.5198853126156124,0,0,0,0,15.469936722098646,5,2020
2020-05-20,Abong-Mbang,Est,3.98,13.17,23.4,28.9,21.0,10.0,10.0,9.2,25.6,236,18.88,3.75,19012.34,44326.62,10,0.0,0.0,0,0,0,0,10.388849372384938,5,2020
2020-05-21,Abong-Mbang,Est,3.98,13.17,23.6,29.0,20.2,5.1,5.1,8.3,23.8,270,18.89,3.77,39600.0,44334.87,6,0.05903614457831324,0.4288474653330302,0,0,0,0,15.599325232531928,5,2020
2020-05-22,Abong-Mbang,Est,3.98,13.17,23.7,29.1,20.2,0.7,0.7,8.9,20.2,233,17.34,3.52,24058.29,44342.93,5,0.10449438202247191,0.7590629637481451,0,0,0,0,19.323438410166023,5,2020
2020-05-23,Abong-Mbang,Est,3.98,13.17,24.2,29.7,20.3,2.0,2.0,7.4,21.6,222,19.43,3.94,37949.11,44350.78,3,0.1081081081081081,0.7853136155022947,0,0,0,0,20.162057946696994,5,2020
2020-05-24,Abong-Mbang,Est,3.98,13.17,23.2,27.9,20.4,2.4,2.4,6.4,21.6,220,16.56,3.28,34951.11,44358.41,8,0.11875,0.8626179245283019,0,0,0,0,20.265008399778953,5,2020
2020-05-25,Abong-Mbang,Est,3.98,13.17,23.9,28.1,20.5,4.1,4.1,7.7,20.9,255,17.6,3.56,26057.8,44365.83,7,0.07662337662337662,0.5566037735849056,0,0,0,0,16.99869130812347,5,2020
2020-05-26,Abong-Mbang,Est,3.98,13.17,23.9,29.5,20.0,1.1,1.1,7.9,21.2,290,19.2,3.82,40276.34,44373.0,7,0.11265822784810126,0.8183663721041318,0,0,0,0,20.417246674454603,5,2020
2020-05-27,Abong-Mbang,Est,3.98,13.17,24.9,30.0,21.4,5.4,5.4,8.3,34.2,217,17.68,3.66,35353.08,44379.93,6,0.05542168674698794,0.40259149806774264,0,0,0,0,15.476594211122533,5,2020
2020-05-28,Abong-Mbang,Est,3.98,13.17,23.9,28.9,20.9,3.4,3.4,10.7,32.8,232,17.43,3.46,26728.88,44386.61,7,0.06168224299065422,0.44806912361135615,0,0,0,0,15.656668813880206,5,2020
2020-05-29,Abong-Mbang,Est,3.98,13.17,22.9,25.6,20.8,8.8,8.8,6.6,24.5,231,14.74,2.89,12853.9,44393.02,10,0.018181818181818164,0.1320754716981131,0,0,0,0,11.079756706402462,5,2020
2020-05-30,Abong-Mbang,Est,3.98,13.17,23.9,29.3,20.4,0.5,0.5,7.6,24.1,197,17.34,3.62,39600.0,44399.15,2,0.12499999999999999,0.9080188679245282,0,0,0,0,21.18490926028262,5,2020
2020-05-31,Abong-Mbang,Est,3.98,13.17,24.1,30.1,20.9,4.4,4.4,9.4,32.4,219,16.75,3.45,34199.95,44405.0,6,0.06017021276595746,0.43708550782818156,0,0,0,0,15.481038646239435,5,2020
2020-06-01,Abong-Mbang,Est,3.98,13.17,23.7,30.1,20.9,3.6,3.6,9.5,31.3,226,16.44,3.31,31567.27,44410.56,8,0.0680421052631579,0.49426812313803387,0,0,0,0,15.980935469288205,6,2020
2020-06-02,Abong-Mbang,Est,3.98,13.17,23.6,29.0,20.2,0.7,0.7,8.4,27.0,226,16.48,3.39,29196.77,44415.82,2,0.11071428571428571,0.804245283018868,0,0,0,0,19.687886492460724,6,2020
2020-06-03,Abong-Mbang,Est,3.98,13.17,24.2,29.6,21.0,1.2,1.2,7.4,24.5,229,17.41,3.6,35486.45,44420.83,7,0.1189189189189189,0.8638449770525242,0,0,0,0,20.75256650287297,6,2020
2020-06-04,Abong-Mbang,Est,3.98,13.17,24.1,29.8,20.4,2.0,2.0,8.2,23.4,231,20.28,4.17,27158.51,44425.59,8,0.09756097560975611,0.7086976530142661,0,0,0,0,19.372899869643998,6,2020
2020-06-05,Abong-Mbang,Est,3.98,13.17,23.6,29.1,20.1,5.3,5.3,7.4,23.8,260,18.15,3.59,39841.04,44430.1,10,0.0635135135135135,0.4613717491075981,0,0,0,0,15.852952202680298,6,2020
2020-06-06,Abong-Mbang,Est,3.98,13.17,23.3,29.0,20.9,0.4,0.4,8.3,23.8,209,14.25,2.94,27779.26,44434.36,2,0.11566265060240961,0.840190952489202,0,0,0,0,19.63033494451478,6,2020
2020-06-07,Abong-Mbang,Est,3.98,13.17,23.7,30.0,19.8,2.0,2.0,7.9,24.1,252,18.78,3.79,32153.36,44438.36,2,0.10126582278481011,0.7356102221160735,0,0,0,0,19.296709276271542,6,2020
2020-06-08,Abong-Mbang,Est,3.98,13.17,22.9,27.4,20.0,9.7,9.7,9.7,25.9,228,9.45,2.1,37290.73,44442.09,8,0.003092783505154642,0.022466446216689383,0,0,0,0,8.857028316943369,6,2020
2020-06-09,Abong-Mbang,Est,3.98,13.17,23.2,27.7,19.9,0.2,0.2,12.7,28.4,245,15.19,3.19,31781.46,44445.56,1,0.07716535433070866,0.5605407814589214,0,0,0,0,16.421122850310404,6,2020
2020-06-10,Abong-Mbang,Est,3.98,13.17,23.4,28.6,19.4,5.5,5.5,8.8,24.1,269,16.42,3.45,35580.72,44448.76,4,0.05113636363636363,0.3714622641509434,0,0,0,0,14.433852609141866,6,2020
2020-06-11,Abong-Mbang,Est,3.98,13.17,22.7,26.5,19.7,1.5,1.5,8.7,24.8,249,16.5,3.15,21221.63,44451.69,9,0.09770114942528736,0.7097158967685969,0,0,0,0,18.252946409758724,6,2020
2020-06-12,Abong-Mbang,Est,3.98,13.17,22.5,28.9,19.9,11.3,11.3,8.9,23.8,269,17.55,3.41,39131.96,44454.34,19,0.0,0.0,0,0,0,0,9.870914644351464,6,2020
2020-06-13,Abong-Mbang,Est,3.98,13.17,23.2,27.2,19.7,0.6,0.6,8.1,19.4,265,16.5,3.24,37108.88,44456.71,2,0.11604938271604938,0.8430002329373398,0,0,0,0,20.014958443783648,6,2020
2020-06-14,Abong-Mbang,Est,3.98,13.17,24.2,29.4,19.6,0.1,0.1,6.3,19.1,243,19.76,4.1,36000.0,44458.79,1,0.15714285714285714,1.1415094339622642,0,0,0,0,24.50851488118734,6,2020
2020-06-15,Abong-Mbang,Est,3.98,13.17,24.6,29.7,19.9,1.0,1.0,7.6,23.4,249,19.61,4.0,39858.69,44460.59,3,0.11842105263157894,0.8602284011916584,0,0,0,0,21.216548345680653,6,2020
2020-06-16,Abong-Mbang,Est,3.98,13.17,23.1,29.7,20.0,25.0,25.0,9.4,23.4,259,17.1,3.42,23851.26,44462.1,17,0.0,0.0,0,0,0,0,9.984532217573221,6,2020
2020-06-17,Abong-Mbang,Est,3.98,13.17,22.5,27.0,20.1,3.9,3.9,7.2,22.0,242,13.87,2.76,20674.23,44463.31,14,0.08472222222222223,0.6154350104821804,0,0,0,0,16.610825146706667,6,2020
2020-06-18,Abong-Mbang,Est,3.98,13.17,22.7,28.5,19.2,4.2,4.2,8.3,23.8,257,16.8,3.23,10291.49,44464.23,11,0.06987951807228915,0.5076153671288929,0,0,0,0,15.884128338601107,6,2020
2020-06-19,Abong-Mbang,Est,3.98,13.17,22.7,28.0,20.0,9.1,9.1,9.8,24.1,268,13.4,2.75,24811.6,44464.85,8,0.009183673469387763,0.06671159029649602,0,0,0,0,10.013949125398955,6,2020
2020-06-20,Abong-Mbang,Est,3.98,13.17,22.5,28.0,19.0,13.0,13.0,7.2,17.6,258,15.93,3.15,35335.16,44465.17,15,0.0,0.0,0,0,0,0,9.590497907949791,6,2020
2020-06-21,Abong-Mbang,Est,3.98,13.17,22.1,28.2,19.8,14.1,14.1,7.6,24.5,279,14.85,2.91,9455.81,44465.18,18,0.0,0.0,0,0,0,0,9.274220083682009,6,2020
2020-06-22,Abong-Mbang,Est,3.98,13.17,23.5,29.0,19.6,0.4,0.4,10.1,26.3,271,17.46,3.61,32207.96,44464.89,3,0.09504950495049505,0.690453951055483,0,0,0,0,18.470805571661614,6,2020
2020-06-23,Abong-Mbang,Est,3.98,13.17,23.5,28.0,19.3,1.4,1.4,9.5,25.2,226,16.95,3.44,38248.21,44464.28,5,0.09052631578947368,0.65759682224429,0,0,0,0,17.975899942245288,6,2020
2020-06-24,Abong-Mbang,Est,3.98,13.17,22.4,25.9,20.5,7.3,7.3,8.6,20.9,317,12.45,2.5,20805.54,44463.36,12,0.031395348837209305,0.22806055287406762,0,0,0,0,11.682040442020192,6,2020
2020-06-25,Abong-Mbang,Est,3.98,13.17,23.0,28.0,19.9,1.4,1.4,6.3,18.4,273,15.51,3.13,34206.83,44462.12,3,0.1365079365079365,0.9916142557651991,0,0,0,0,21.57380537880582,6,2020
2020-06-26,Abong-Mbang,Est,3.98,13.17,22.6,27.1,20.3,19.9,19.9,10.0,27.7,249,13.49,2.72,31999.1,44460.59,11,0.0,0.0,0,0,0,0,9.192766527196653,6,2020
2020-06-27,Abong-Mbang,Est,3.98,13.17,22.7,27.9,19.7,5.5,5.5,9.3,21.2,262,17.72,3.45,787.59,44458.76,10,0.04838709677419354,0.35149117468046254,0,0,0,0,14.180015435077685,6,2020
2020-06-28,Abong-Mbang,Est,3.98,13.17,23.3,28.0,20.3,5.7,5.7,8.3,20.5,256,17.73,3.51,14400.0,44456.64,9,0.05180722891566264,0.3763355308024551,0,0,0,0,14.668053984692223,6,2020
2020-06-29,Abong-Mbang,Est,3.98,13.17,22.0,25.6,20.4,12.6,12.6,9.1,21.2,278,12.35,2.38,10894.65,44454.22,14,0.0,0.0,0,0,0,0,8.793451046025105,6,2020
2020-06-30,Abong-Mbang,Est,3.98,13.17,21.9,25.5,20.0,1.9,1.9,7.6,26.6,263,13.9,2.54,14316.1,44451.52,12,0.10657894736842105,0.7742055610724926,0,0,0,0,18.309790582242293,6,2020
2020-07-01,Abong-Mbang,Est,3.98,13.17,23.1,29.8,19.1,0.5,0.5,8.5,21.6,288,18.57,3.78,39600.0,44448.55,1,0.11176470588235293,0.8118756936736959,0,0,0,0,19.998863135799834,7,2020
2020-07-02,Abong-Mbang,Est,3.98,13.17,23.5,29.5,19.5,5.2,5.2,10.2,21.2,280,18.83,3.78,36749.89,44445.3,8,0.04705882352941177,0.34184239733629307,0,0,0,0,14.517626759667316,7,2020
2020-07-03,Abong-Mbang,Est,3.98,13.17,22.8,27.8,19.9,6.0,6.0,7.3,22.0,238,16.1,3.1,14256.32,44441.77,10,0.0547945205479452,0.3980356681313001,0,0,0,0,14.47553262008606,7,2020
2020-07-04,Abong-Mbang,Est,3.98,13.17,22.7,27.4,20.2,1.0,1.0,7.3,24.1,260,15.49,3.1,6930.19,44437.99,7,0.1232876712328767,0.8955802532954252,0,0,0,0,20.32418479686728,7,2020
2020-07-05,Abong-Mbang,Est,3.98,13.17,23.0,27.5,19.1,0.4,0.4,11.6,25.9,267,16.3,3.3,39687.59,44433.94,4,0.08275862068965517,0.6011711125569291,0,0,0,0,17.031283476206163,7,2020
2020-07-06,Abong-Mbang,Est,3.98,13.17,22.4,26.4,19.9,3.7,3.7,9.5,22.7,231,13.37,2.66,39248.8,44429.63,19,0.0663157894736842,0.4817279046673287,0,0,0,0,14.887026069397068,7,2020
2020-07-07,Abong-Mbang,Est,3.98,13.17,21.0,23.0,19.9,6.6,6.6,7.4,21.6,260,6.33,1.29,37624.4,44425.09,14,0.04594594594594595,0.3337582865884753,0,0,0,0,11.439172242408983,7,2020
2020-07-08,Abong-Mbang,Est,3.98,13.17,23.5,29.4,19.8,0.8,0.8,7.5,20.5,291,19.61,3.97,39259.41,44420.29,4,0.12266666666666667,0.8910691823899373,0,0,0,0,21.25243772006,7,2020
2020-07-09,Abong-Mbang,Est,3.98,13.17,23.1,28.5,18.8,2.7,2.7,8.6,23.4,264,18.0,3.61,36000.0,44415.25,6,0.08488372093023255,0.6166081614743308,0,0,0,0,17.54599500882168,7,2020
2020-07-10,Abong-Mbang,Est,3.98,13.17,20.7,22.5,19.6,34.9,34.9,9.4,22.3,247,6.53,1.24,689.5,44409.98,23,0.0,0.0,0,0,0,0,7.367198326359833,7,2020
2020-07-11,Abong-Mbang,Est,3.98,13.17,22.5,27.8,19.2,5.9,5.9,8.6,22.7,260,16.81,3.35,24973.74,44404.48,16,0.04767441860465115,0.3463141728828433,0,0,0,0,13.90682028379914,7,2020
2020-07-12,Abong-Mbang,Est,3.98,13.17,22.9,27.7,19.8,0.2,0.2,8.7,23.0,268,15.41,3.13,38207.07,44398.75,2,0.11264367816091955,0.8182606809802647,0,0,0,0,19.448499719880328,7,2020
2020-07-13,Abong-Mbang,Est,3.98,13.17,21.8,25.0,20.0,5.2,5.2,9.2,22.7,251,11.5,2.19,16142.18,44392.74,15,0.052173913043478265,0.3789991796554553,0,0,0,0,13.12680772908722,7,2020
2020-07-14,Abong-Mbang,Est,3.98,13.17,21.8,27.5,18.7,10.9,10.9,9.0,22.3,279,14.3,2.85,23327.905,44386.43,8,0.0,0.0,0,0,0,0,9.092974895397491,7,2020
2020-07-15,Abong-Mbang,Est,3.98,13.17,21.6,27.4,19.5,3.9,3.9,8.0,22.7,253,11.6,2.34,319.36,44379.86,15,0.07625,0.5538915094339623,0,0,0,0,15.201578447935582,7,2020
2020-07-16,Abong-Mbang,Est,3.98,13.17,22.1,26.9,19.5,0.5,0.5,7.9,24.1,248,14.63,2.97,28548.46,44373.02,3,0.120253164556962,0.8735371387628372,0,0,0,0,19.731927673522247,7,2020
2020-07-17,Abong-Mbang,Est,3.98,13.17,21.8,26.7,19.5,15.7,15.7,11.0,26.3,251,15.15,2.93,21682.07,44365.91,19,0.0,0.0,0,0,0,0,9.232208368200837,7,2020
2020-07-18,Abong-Mbang,Est,3.98,13.17,23.0,27.6,19.7,1.4,1.4,11.7,31.7,261,17.97,3.64,39609.85,44358.57,6,0.0735042735042735,0.5339461377197227,0,0,0,0,16.523731895314494,7,2020
2020-07-19,Abong-Mbang,Est,3.98,13.17,21.6,24.6,19.9,7.8,7.8,9.4,18.7,233,11.7,2.17,831.92,44350.99,16,0.023404255319148935,0.1700120433560819,0,0,0,0,10.586287616507292,7,2020
2020-07-20,Abong-Mbang,Est,3.98,13.17,21.1,24.7,19.5,17.4,17.4,9.1,28.4,245,9.92,1.89,15361.39,44343.2,19,0.0,0.0,0,0,0,0,8.088825941422595,7,2020
2020-07-21,Abong-Mbang,Est,3.98,13.17,22.5,28.2,19.0,5.7,5.7,8.8,23.0,214,16.18,3.33,10534.31,44335.18,15,0.04886363636363635,0.3549528301886792,0,0,0,0,13.912788773979631,7,2020
2020-07-22,Abong-Mbang,Est,3.98,13.17,22.8,28.4,19.4,0.3,0.3,10.1,25.6,266,17.37,3.51,39218.57,44326.97,2,0.09603960396039604,0.6976461797123109,0,0,0,0,18.319555830187895,7,2020
2020-07-23,Abong-Mbang,Est,3.98,13.17,22.9,29.0,20.0,4.0,4.0,10.2,24.8,251,15.4,3.22,24313.39,44318.55,13,0.05882352941176471,0.4273029966703663,0,0,0,0,14.768101232010924,7,2020
2020-07-24,Abong-Mbang,Est,3.98,13.17,22.8,28.4,20.1,10.6,10.6,9.1,26.3,259,17.56,3.5,23211.14,44309.96,17,0.0,0.0,0,0,0,0,9.975020920502091,7,2020
2020-07-25,Abong-Mbang,Est,3.98,13.17,22.2,25.8,20.0,5.5,5.5,11.2,24.8,261,13.19,2.68,22310.57,44301.2,9,0.040178571428571425,0.2918632075471698,0,0,0,0,12.52433673324386,7,2020
2020-07-26,Abong-Mbang,Est,3.98,13.17,21.2,24.4,19.7,12.4,12.4,9.6,22.3,247,8.24,1.62,26538.6,44292.27,21,0.0,0.0,0,0,0,0,7.827971548117154,7,2020
2020-07-27,Abong-Mbang,Est,3.98,13.17,22.6,27.2,19.1,2.6,2.6,12.0,30.6,256,16.88,3.43,36599.02,44283.19,10,0.06166666666666666,0.4479559748427673,0,0,0,0,15.178265840372621,7,2020
2020-07-28,Abong-Mbang,Est,3.98,13.17,23.0,28.1,20.3,3.1,3.1,12.6,31.0,263,16.46,3.45,24474.08,44273.96,7,0.054761904761904755,0.39779874213836475,0,0,0,0,14.635915449593432,7,2020
2020-07-29,Abong-Mbang,Est,3.98,13.17,22.0,26.0,19.5,3.2,3.2,14.9,39.2,263,13.68,2.8,36989.25,44264.6,6,0.04563758389261745,0.33151829808788147,0,0,0,0,13.030805351113154,7,2020
2020-07-30,Abong-Mbang,Est,3.98,13.17,21.8,26.4,19.8,7.2,7.2,11.2,29.5,258,11.84,2.44,12246.23,44255.12,7,0.025,0.18160377358490568,0,0,0,0,10.844276245361964,7,2020
2020-07-31,Abong-Mbang,Est,3.98,13.17,23.3,28.9,19.5,0.5,0.5,9.5,25.9,234,18.86,3.96,35132.48,44245.52,4,0.09999999999999999,0.7264150943396226,0,0,0,0,19.102217952159155,7,2020
2020-08-01,Abong-Mbang,Est,3.98,13.17,23.7,28.6,20.0,0.9,0.9,10.9,27.4,272,18.17,3.73,34282.98,44235.79,7,0.08348623853211008,0.6064566383936298,0,0,0,0,17.646583426413937,8,2020
2020-08-02,Abong-Mbang,Est,3.98,13.17,23.2,28.5,20.6,4.6,4.6,12.4,30.6,267,17.49,3.55,28674.73,44225.88,7,0.043548387096774194,0.3163420572124163,0,0,0,0,13.887581673996694,8,2020
2020-08-03,Abong-Mbang,Est,3.98,13.17,23.0,27.5,20.0,1.4,1.4,12.6,36.0,264,16.57,3.4,28782.91,44215.75,7,0.06825396825396825,0.49580712788259956,0,0,0,0,15.821585116181154,8,2020
2020-08-04,Abong-Mbang,Est,3.98,13.17,22.8,27.6,19.5,2.2,2.2,13.9,36.7,262,16.6,3.35,34196.59,44205.44,9,0.05611510791366906,0.4076286140898602,0,0,0,0,14.700961779120162,8,2020
2020-08-05,Abong-Mbang,Est,3.98,13.17,22.9,28.0,19.5,0.0,0.0,14.1,33.8,249,15.66,3.42,39611.0,44194.95,0,0.07092198581560284,0.5151880101699452,0,0,0,1,20.38988457392219,8,2020
2020-08-06,Abong-Mbang,Est,3.98,13.17,23.5,29.5,18.8,0.0,0.0,14.4,37.1,253,18.53,4.3,39600.0,44184.28,0,0.06944444444444445,0.504454926624738,0,0,0,1,20.996588826609827,8,2020
2020-08-07,Abong-Mbang,Est,3.98,13.17,22.7,27.0,19.2,0.1,0.1,11.3,29.9,246,13.79,3.1,39659.81,44173.46,1,0.08761061946902654,0.636416764067457,0,0,0,0,16.958155980524964,8,2020
2020-08-08,Abong-Mbang,Est,3.98,13.17,23.6,29.0,19.1,0.5,0.5,12.6,31.3,267,22.1,4.39,39668.71,44162.5,3,0.07539682539682539,0.5476939203354297,0,0,0,0,17.595797336912185,8,2020
2020-08-09,Abong-Mbang,Est,3.98,13.17,23.8,29.8,19.5,0.5,0.5,13.4,32.4,269,19.49,4.31,39695.49,44151.39,3,0.0708955223880597,0.5149957758377922,0,0,0,0,16.859081527626728,8,2020
2020-08-10,Abong-Mbang,Est,3.98,13.17,23.5,28.4,20.5,1.1,1.1,14.8,35.6,250,15.39,3.44,39423.18,44140.18,10,0.060135135135135125,0.4368306986231514,0,0,0,0,15.091727379293715,8,2020
2020-08-11,Abong-Mbang,Est,3.98,13.17,23.8,28.6,19.9,2.1,2.1,11.7,29.9,263,19.66,4.7,39667.75,44128.84,8,0.06752136752136753,0.4904854055797453,0,0,0,0,16.645163779090833,8,2020
2020-08-12,Abong-Mbang,Est,3.98,13.17,24.3,30.0,19.9,0.5,0.5,10.8,27.7,289,20.95,4.35,39781.36,44117.39,3,0.08796296296296295,0.6389762403913347,0,0,0,0,18.72236342026087,8,2020
2020-08-13,Abong-Mbang,Est,3.98,13.17,24.3,29.9,19.6,0.3,0.3,11.3,24.8,263,18.7,4.6,39397.32,44105.86,2,0.08584070796460176,0.6235598597428619,0,0,0,0,18.233454718587982,8,2020
2020-08-14,Abong-Mbang,Est,3.98,13.17,24.1,29.5,20.5,0.8,0.8,12.0,29.2,249,16.85,3.63,24158.22,44094.25,6,0.07666666666666666,0.5569182389937107,0,0,0,0,16.95929418173206,8,2020
2020-08-15,Abong-Mbang,Est,3.98,13.17,24.7,29.8,20.6,0.6,0.6,12.3,30.2,274,19.7,4.25,19891.54,44082.57,5,0.07642276422764227,0.5551464948611751,0,0,0,0,17.6341219550705,8,2020
2020-08-16,Abong-Mbang,Est,3.98,13.17,24.4,29.6,21.5,1.7,1.7,10.4,26.3,287,17.26,3.65,37867.15,44070.81,9,0.0798076923076923,0.5797351233671988,0,0,0,0,17.387654116389648,8,2020
2020-08-17,Abong-Mbang,Est,3.98,13.17,23.9,28.4,21.2,2.3,2.3,9.5,24.5,278,15.96,3.42,23024.68,44059.01,10,0.08105263157894736,0.5887785501489573,0,0,0,0,17.11815933818916,8,2020
2020-08-18,Abong-Mbang,Est,3.98,13.17,24.7,30.2,21.0,4.9,4.9,10.1,25.9,272,19.7,4.14,18709.16,44047.17,11,0.05150495049504951,0.37413973472818984,0,0,0,0,15.446640833474678,8,2020
2020-08-19,Abong-Mbang,Est,3.98,13.17,24.2,28.6,21.6,2.6,2.6,10.5,25.9,276,17.1,3.44,38995.49,44035.29,17,0.07047619047619047,0.5119496855345912,0,0,0,0,16.460728443988316,8,2020
2020-08-20,Abong-Mbang,Est,3.98,13.17,22.3,27.6,20.2,20.3,20.3,14.1,34.6,262,10.75,2.22,20866.92,44023.38,16,0.0,0.0,0,0,0,0,8.620046861924687,8,2020
2020-08-21,Abong-Mbang,Est,3.98,13.17,22.4,26.7,19.7,2.7,2.7,10.0,28.1,248,12.66,2.67,16633.03,44011.45,10,0.073,0.5302830188679245,0,0,0,0,15.364141833109654,8,2020
2020-08-22,Abong-Mbang,Est,3.98,13.17,23.3,27.8,19.4,0.2,0.2,10.7,27.7,287,14.57,3.5,28606.95,43999.41,2,0.09158878504672897,0.6653147593017105,0,0,0,0,17.65842146308496,8,2020
2020-08-23,Abong-Mbang,Est,3.98,13.17,21.8,24.5,20.1,10.8,10.8,8.7,21.2,264,9.9,1.82,4347.77,43987.23,19,0.0,0.0,0,0,0,0,8.286013389121338,8,2020
2020-08-24,Abong-Mbang,Est,3.98,13.17,21.0,22.9,20.0,4.3,4.3,10.0,23.4,258,7.5,1.43,382.35,43974.96,12,0.05700000000000001,0.414056603773585,0,0,0,0,12.598586358253733,8,2020
